,place_id,place_name,place_address,place_lat,place_long,country,phone_number,website,url,adm_lvl_1,adm_lvl_2
15,ChIJI64AZ4rCx0cRh0UynIUMAMo,Rode Kruis Olst-Wijhe,"Dahliastraat 2, 8121 DJ Olst, Netherlands",52.3317701,6.126557699999999,Netherlands,+31 570 561 361,http://www.rodekruis.nl/,https://maps.google.com/?cid=14555647763652167047,Overijssel,Olst-Wijhe
16,ChIJM6dYcc8zxkcRH8rj5h-k_o0,Rode Kruis Harderwijk,"Maltezerlaan 3, 3842 AZ Harderwijk, Netherlands",52.34576509999999,5.6295327,Netherlands,+31 341 414 649,http://www.rodekruis.nl/,https://maps.google.com/?cid=10231795860356975135,Gelderland,Harderwijk
18,ChIJMaiw1Aalx0cRNU8rWCO8FbY,Rode Kruis Gelderland Midden,"Mantet 19, 6922 AV Duiven, Netherlands",51.9391639,6.016945600000001,Netherlands,+31 316 266 686,unknown,https://maps.google.com/?cid=13120599949402918709,Gelderland,Duiven
0,ChIJC49xOCEOuEcRGT_TQotP4nQ,Rode Kruis Hengelo (Ov),"Marnixstraat 1, 7553 LC Hengelo, Netherlands",52.25288080000001,6.7996994,Netherlands,+31 74 291 8840,unknown,https://maps.google.com/?cid=8422381712676437785,Overijssel,Hengelo
1,ChIJVUxl80Wtx0cRPbzchNtG7-4,Rode Kruis afd. Ede,"Klinkenbergerweg 30C, 6711 MK Ede, Netherlands",52.0402598,5.670951,Netherlands,+31 6 23606296,https://www.rodekruisede.nl/,https://maps.google.com/?cid=17217057809101536317,Gelderland,Ede
5,ChIJubEPGovHx0cR4QU4IAkXHcU,Rode Kruis District Twente,"Schuttersweg 41, 7314 LD Apeldoorn, Netherlands",52.21387739999999,5.9433802,Netherlands,+31 6 12828032,http://www.rodekruis.nl/twente,https://maps.google.com/?cid=14203534127759099361,Gelderland,Apeldoorn
10,ChIJS9RCa9Oox0cRq2c-BSZ2uYE,Rode Kruis Gem Overbetuwe,"Oldenhof 27, 6665 DR Driel, Netherlands",51.9616617,5.809171,Netherlands,+31 26 474 2239,unknown,https://maps.google.com/?cid=9347632407252985771,Gelderland,Overbetuwe
11,ChIJ3TZ9ieZluEcRSJFUgFIi5ds,Rode Kruis Noord- en Oost-Gelderland,"Ratumseweg 57A, 7106 CH Winterswijk Ratum, Netherlands",51.977235,6.816978,Netherlands,+31 6 53385600,unknown,https://maps.google.com/?cid=15845108601708646728,Gelderland,Winterswijk
12,ChIJ80EW8eyax0cRlpKKWPVBAKg,Rode Kruis Bronckhorst,"Hessenweg 19, 6999 DV Hummelo, Netherlands",52.0018643,6.255919,Netherlands,+31 314 381 108,unknown,https://maps.google.com/?cid=12105748320380162710,Gelderland,Bronckhorst
13,ChIJrdcEJVifx0cRUpAWRpK0KiQ,Rode Kruis Zevenaar-Didam-Bergh,"Biezenweide 7, 6903 VD Zevenaar, Netherlands",51.9391097,6.0654445,Netherlands,+31 316 526 743,unknown,https://maps.google.com/?cid=2606093874721362002,Gelderland,Zevenaar
15,ChIJq01l80Wtx0cRRSB9vCnspvE,Rode Kruis afdeling Ede,"Klinkenbergerweg 30C, 6711 MK Ede, Netherlands",52.0402598,5.6709511,Netherlands,unknown,http://rodekruis-ede.nl/,https://maps.google.com/?cid=17412864673274732613,Gelderland,Ede
16,ChIJhQO3PeChx0cR_YLPmrL1SiY,Rode Kruis afdeling Liemers Oost,"Vincent van Goghstraat 4, 6901 DK Zevenaar, Netherlands",51.9307057,6.068684999999999,Netherlands,+31 6 22229801,unknown,https://maps.google.com/?cid=2759287869168124669,Gelderland,Zevenaar
17,ChIJB8zPqVZJxkcRkusxomylLg0,Rode Kruis Barneveld,"Nijkerkerweg 119, 3771 LA Barneveld, Netherlands",52.1505216,5.5666422,Netherlands,+31 342 412 656,https://www.rodekruis.nl/barneveld/contact/,https://maps.google.com/?cid=949878457417984914,Gelderland,Barneveld
18,ChIJHzatFqCnx0cRwaZj2D_kx08,Stg. Historische Verzameling Nederlandse Rode Kruis,"Randwijkstraat 4, 6681 MP Bemmel, Netherlands",51.89643270000001,5.8922715,Netherlands,unknown,unknown,https://maps.google.com/?cid=5748814412226209473,Gelderland,Lingewaard
13,ChIJ6zxH0_Y9uEcRDug-MD9RiIE,Rode Kruis Losser,"J.S. Bachstraat 20, 7582 EN Losser, Netherlands",52.271729,7.013779,Netherlands,+31 6 22941855,http://afdeling.rodekruis.nl/afdeling/twente/afdelingen_twente,https://maps.google.com/?cid=9333799559559571470,Overijssel,Losser
15,ChIJ1UI050_0x0cREo34SMd7Pps,Rode Kruis Dinkelland-Oldenzaal,"Nordhornsestraat 64, 7591 BH Denekamp, Netherlands",52.3797347,7.0114147,Netherlands,+31 541 352 937,http://www.rodekruis.nl/dinkelland-oldenzaal,https://maps.google.com/?cid=11186514620287847698,Overijssel,Dinkelland
17,ChIJr7Pe-UEKuEcRN2_mc9q7PYU,Het Nederlandse Rode Kruis,"Kloosterlaan 25, 7471 BA Goor, Netherlands",52.2363423,6.5911715,Netherlands,+31 547 272 904,https://www.rodekruis.nl/,https://maps.google.com/?cid=9601036527545511735,Overijssel,Hof van Twente
19,ChIJVxoUVm8HuEcRK0i-0r8BNls,Rode Kruis Twenterand,"De Wulp 69, 7671 ZN Vriezenveen, Netherlands",52.405188,6.6169983,Netherlands,+31 546 672 585,unknown,https://maps.google.com/?cid=6572442629579884587,Overijssel,Twenterand
1,ChIJ_8tvi7QByEcRWBCEzAKMcks,Het Nederlandse Rode Kruis,"Castorstraat 38, 7771 XR Hardenberg, Netherlands",52.563782,6.6085557,Netherlands,+31 523 852 549,https://www.rodekruis.nl/,https://maps.google.com/?cid=5436561643838640216,Overijssel,Hardenberg
3,ChIJR2GFApEEuEcRoeAnC0ZMCVY,Rode Kruis Tubbergen e.o.,"Pancratiusstraat, 7651 NC Tubbergen, Netherlands",52.4090163,6.786965599999999,Netherlands,+31 546 602 492,http://afdeling.rodekruis.nl/afdeling/vechtdal/formulieren/contactformulier,https://maps.google.com/?cid=6199570225770782881,Overijssel,Tubbergen
4,ChIJCwdDGGQHuEcR9PzOEerQM-I,Het Nederlandse Rode Kruis,"Schoolstraat 7, 7671 GG Vriezenveen, Netherlands",52.4053572,6.6118413,Netherlands,+31 546 561 330,https://www.rodekruis.nl/,https://maps.google.com/?cid=16299601180123659508,Overijssel,Twenterand
5,ChIJpym5UQ0UuEcRVP68x6uA078,St. Rode Kruis Bloedbank Twente-Achterhoek,"Oosterstraat 2, 7514 DZ Enschede, Netherlands",52.2241364,6.901131299999999,Netherlands,+31 53 430 6090,unknown,https://maps.google.com/?cid=13822533156608998996,Overijssel,Enschede
11,ChIJY-dt4lHZx0cRYDQWyrTHnFc,Rode Kruis Hattem/Wapenveld,"Van Galenstraat 40, 8051 VC Hattem, Netherlands",52.4726787,6.0642352,Netherlands,+31 38 444 7210,http://www.rodekruis.nl/hattem-wapenveld,https://maps.google.com/?cid=6313140356965086304,Gelderland,Hattem
15,ChIJ9dHYvUnfx0cREyULHWUkIBs,Red Cross Zwolle,"Brahmsstraat 5, 8031 DB Zwolle, Netherlands",52.52649109999999,6.0927263,Netherlands,+31 38 452 5862,http://www.rodekruis.nl/zwolle,https://maps.google.com/?cid=1954602254976361747,Overijssel,Zwolle
18,ChIJEz1kv3_kx0cR_v3tzSZ3Ha0,Rode Kruis Dalfsen-Lemelerveld-Nieuwleusen,"Kloosterstraat 16, 8152 AP Lemelerveld, Netherlands",52.44618639999999,6.337382300000001,Netherlands,+31 572 371 962,http://www.rodekruis.nl/,https://maps.google.com/?cid=12474257551433530878,Overijssel,Dalfsen
1,ChIJv0ISzVBWz0cR0czo-NgQkAk,Rode Kruis Alkmaar,"Hertog Aalbrechtweg 10, 1823 DL Alkmaar, Netherlands",52.6443921,4.7674848,Netherlands,+31 72 562 3863,http://www.rodekruisalkmaar.nl/,https://maps.google.com/?cid=689069267062672593,Noord-Holland,Alkmaar
4,ChIJK6zODnb6xUcR332M53ZBjWk,The Netherlands Red Cross Society,"Büllerlaan 10, 1945 SR Beverwijk, Netherlands",52.49521350000001,4.664256,Netherlands,+31 251 237 157,http://www.rodekruis.nl/,https://maps.google.com/?cid=7605807324645326303,Noord-Holland,Beverwijk
8,ChIJkXgWcQQ4z0cRaKsB-F9YmXw,The Netherlands Red Cross Society,"Bankastraat 27, 1782 TA Den Helder, Netherlands",52.95832720000001,4.7496775,Netherlands,+31 223 645 608,http://www.rodekruis.nl/,https://maps.google.com/?cid=8978304501345790824,Noord-Holland,Den Helder
13,ChIJbzZLIn33xUcRA2wnoPVdJzY,Rode Kruis Castricum,"Kooiplein 24A, 1901 VW Castricum, Netherlands",52.5559599,4.6699153,Netherlands,+31 251 657 434,http://www.rodekruis.nl/castricum,https://maps.google.com/?cid=3902190911675132931,Noord-Holland,Castricum
15,ChIJpcmudw_4xUcRWVwmDtSH4W4,Rode Kruis Heiloo,"Het Zevenhuizen 50, 1852 JC Heiloo, Netherlands",52.5952,4.6871261,Netherlands,+31 6 46595856,http://www.rodekruis.nl/,https://maps.google.com/?cid=7989816558772182105,Noord-Holland,Heiloo
16,ChIJp48L6pXxxUcR3f6K4MoAOHw,Rode Kruis Ziekenhuis,"Vondellaan 13, 1942 LE Beverwijk, Netherlands",52.4791854,4.6509404,Netherlands,+31 251 265 555,http://www.rkz.nl/,https://maps.google.com/?cid=8950905130749460189,Noord-Holland,Beverwijk
19,ChIJ9XW-js8GxkcRS7M4kBLxleg,Rode Kruis Zaanstreek-Waterland (Purmerend),"Waterlandlaan 101, 1441 RT Purmerend, Netherlands",52.503199,4.961017,Netherlands,+31 299 660 399,http://www.rodekruis.nl/Zaanstreek-Waterland,https://maps.google.com/?cid=16759566650360509259,Noord-Holland,Purmerend
10,ChIJkfCM8UnjxUcRRTH0Oot_cOs,Rode Kruis Zaanstreek-Waterland (Zaandam),"Penningweg 27, 1507 DB Zaandam, Netherlands",52.4284465,4.7978305,Netherlands,+31 299 660 399,http://www.rodekruis.nl/zaanstreek-waterland,https://maps.google.com/?cid=16965200032270922053,Noord-Holland,Zaanstad
1,ChIJf3vBhhGpyEcRsCcFBVIZkQk,Rode Kruis Hoorn e.o.,"Vredehofstraat 9C, 1624 XG Hoorn, Netherlands",52.650741,5.059658,Netherlands,+31 229 217 319,http://www.rodekruis-westfriesland.nl/,https://maps.google.com/?cid=689360058026633136,Noord-Holland,Hoorn
4,ChIJa7SzTUBRz0cR1CWKJCtrNyM,The Netherlands Red Cross Society,"Haagwinde 19, 1724 TA Oudkarspel, Netherlands",52.7110877,4.7979147,Netherlands,+31 226 314 702,http://www.rodekruis.nl/,https://maps.google.com/?cid=2537614748087363028,Noord-Holland,Langedijk
5,ChIJzW-rwNL-xUcR8QEEFRa8_Ws,The Netherlands Red Cross Society,"Burgemeester Dalenbergstraat 7, 1486 MT West-Graftdijk, Netherlands",52.5537448,4.795491,Netherlands,+31 75 641 1596,https://www.rodekruis.nl/,https://maps.google.com/?cid=7781582534193971697,Noord-Holland,Alkmaar
7,ChIJ9_jyCn5Sz0cRAPyPdxMawNA,Het NEderlandse Rode Kruis -Afdeling Niedorp,"Weereweg 31, 1732 LJ Lutjewinkel, Netherlands",52.76852299999999,4.8840294,Netherlands,+31 224 541 718,http://www.rodekruis.nl/?cid=onlineadvertising&utm_source=google&utm_medium=places&utm_campaign=google_places&utm_content=Lutjewinkel,https://maps.google.com/?cid=15042051426330082304,Noord-Holland,Hollands Kroon
8,ChIJCckYnP3-xUcR9mIFHKo7YiI,Rode Kruis Schermerland,"Grafterbaan 13, 1484 EC Graft, Netherlands",52.5604072,4.8390924,Netherlands,+31 75 641 1596,http://www.rodekruis.nl/,https://maps.google.com/?cid=2477608346807788278,Noord-Holland,Alkmaar
13,ChIJPxeVwWDwxUcR9ZVhflWRPVs,Red Cross Hospital,"Vondellaan 13, 1942 LE Beverwijk, Netherlands",52.4791281,4.6506,Netherlands,+31 251 265 555,https://www.vaccinatiepunt.nl/?referrer=mijnbedrijf,https://maps.google.com/?cid=6574570827409364469,Noord-Holland,Beverwijk
14,ChIJc25Es67wxUcRS1XvYCD6eYY,Red Cross Hospital,"Mozartstraat 201, 1962 AB Heemskerk, Netherlands",52.5188314,4.674955,Netherlands,+31 251 265 555,https://www.rkz.nl/,https://maps.google.com/?cid=9690051090236527947,Noord-Holland,Heemskerk
18,ChIJm68t5o3vxUcRCnSQ0Mxkzos,Rode Kruis District Kennemerland,"Vergierdeweg 52, 2025 TK Haarlem, Netherlands",52.4144699,4.6522078,Netherlands,unknown,https://www.rodekruis.nl/haarlem/onze-activiteiten/district-kennemerland/,https://maps.google.com/?cid=10074100247309612042,Noord-Holland,Haarlem
19,ChIJ0Q73xIRGxkcRxwhQ3rLDnFQ,The Netherlands Red Cross Society,"Columbusweg 30, 3814 WE Amersfoort, Netherlands",52.1598809,5.4024168,Netherlands,+31 33 472 7553,https://www.rodekruis.nl/amersfoort-eemland/contact/,https://maps.google.com/?cid=6096963168554191047,Utrecht,Amersfoort
1,ChIJ_yxfLh9Gz0cRhlgpXhkNGPI,Het Nederlandse Rode Kruis,"Boterzwin 1131, 1788 WZ Julianadorp, Netherlands",52.8849341,4.738106,Netherlands,+31 223 691 415,https://www.rodekruis.nl/,https://maps.google.com/?cid=17444707559224727686,Noord-Holland,Den Helder
3,ChIJjxIYDeFcxkcRFo2FnV0KTMo,The Netherlands Red Cross Society,"Dennenhorst 22A, 3972 GM Driebergen-Rijsenburg, Netherlands",52.0475997,5.2899423,Netherlands,+31 343 518 693,http://www.rodekruis.nl/,https://maps.google.com/?cid=14577037491082464534,Utrecht,Utrechtse Heuvelrug
6,ChIJj0jcTp-jyEcRY51UBvVTKJk,Rode Kruis Enkhuizen e.o.,"Plataanstraat 22, 1602 SG Enkhuizen, Netherlands",52.709111,5.278104,Netherlands,+31 6 51627577,http://www.rodekruis.nl/,https://maps.google.com/?cid=11036163198709701987,Noord-Holland,Enkhuizen
8,ChIJ56XGl0dAxkcRoMud3yWovMM,Rode Kruis Baarn,"Burgemeester Penstraat 6, 3741 AH Baarn, Netherlands",52.2127923,5.2932989,Netherlands,+31 35 542 0364,http://www.rodekruis.nl/,https://maps.google.com/?cid=14104333013636467616,Utrecht,Baarn
9,ChIJT-CgK-jxxUcR3ZTF6X9yjiI,Helipad Red Cross Hospital,"Vondellaan 13, 1942 LE Beverwijk, Netherlands",52.4791106,4.6515328,Netherlands,+31 251 265 555,https://www.rkz.nl/,https://maps.google.com/?cid=2490053537690916061,Noord-Holland,Beverwijk
13,ChIJTfI3ef1HxkcRM-baP-4ErnE,Rode Kruis Nijkerk,"Havenstraat 5 b, 3861 VS Nijkerk, Netherlands",52.2258737,5.4803355,Netherlands,+31 33 245 2024,http://www.rodekruis.nl/,https://maps.google.com/?cid=8191490193553548851,Gelderland,Nijkerk
15,ChIJj7V_v2DwxUcRhN1vj4tjFsg,"Beverwijk, Rode Kruis Ziekenhuis","1942 LJ Beverwijk, Netherlands",52.47916300000001,4.650072000000001,Netherlands,unknown,unknown,https://maps.google.com/?cid=14417820708131298692,North Holland,Beverwijk
17,ChIJAVxxeVI_xkcRgP3ow7WHWeY,Rode Kruis Bunschoten/Spakenburg,"Willem Dreesstraat 3, 3752 AX Bunschoten-Spakenburg, Netherlands",52.2495621,5.3748594,Netherlands,+31 33 298 6882,http://www.rodekruis.nl/,https://maps.google.com/?cid=16598447116396330368,Utrecht,Bunschoten
18,ChIJPxeVwWDwxUcRBglGEk7Rf1k,Huisartsenpost Midden-Kennemerland,"Vondellaan 13, 1942 LE Beverwijk, Netherlands",52.4791281,4.6506,Netherlands,+31 251 265 265,unknown,https://maps.google.com/?cid=6449103324662073606,Noord-Holland,Beverwijk
2,ChIJ5akWLFH9x0cRhi5RnroQQa8,Rode Kruis Ommen,"Nering Bögelstraat 62, 7731 EM Ommen, Netherlands",52.52283,6.42105,Netherlands,+31 529 452 155,http://www.rodekruis.nl/,https://maps.google.com/?cid=12628393223829663366,Overijssel,Ommen
6,ChIJoQAHxvXdt0cRNN54spK59QU,Rode Kruis Borger-Odoorn,"Asterstraat 19, 7873 AP Odoorn, Netherlands",52.8515605,6.845429999999999,Netherlands,+31 591 512 396,http://www.rodekruis.nl/,https://maps.google.com/?cid=429453379194379828,Drenthe,Borger-Odoorn
9,ChIJgeYijuHlt0cRgXTl7ZQyQ7g,Rode Kruis Emmen,"Slenerbrink 272, 7812 HL Emmen, Netherlands",52.7583561,6.889520099999999,Netherlands,+31 591 659 444,unknown,https://maps.google.com/?cid=13277511741646140545,Drenthe,Emmen
11,ChIJkYcFx2wYyEcRlHj8zT5cb2s,Rode Kruis Drenthe,"Bellweg 2, 9411 PV Beilen, Netherlands",52.8524627,6.518084099999999,Netherlands,+31 593 371 020,https://www.rodekruis.nl/drenthe/,https://maps.google.com/?cid=7741507709286774932,Drenthe,Midden-Drenthe
17,ChIJrxJiftKHyEcR1fV_KgeNI-0,Rode Kruis Noordoostpolder,"Oude Espelerweg 4, 8303 HW Emmeloord, Netherlands",52.72358329999999,5.7438531,Netherlands,+31 527 699 044,http://www.rodekruis.nl/noordoostpolder,https://maps.google.com/?cid=17087656473091110357,Flevoland,Noordoostpolder
19,ChIJjXjSGThzyEcRxRuRD2hylE8,Rode Kruis Staphorst,"Berkenlaan 1, 7951 CA Staphorst, Netherlands",52.6486218,6.2064181,Netherlands,+31 522 463 785,http://www.rodekruis.nl/,https://maps.google.com/?cid=5734334016812817349,Overijssel,Staphorst
4,ChIJoWJOXyt0yEcR9cxUXFdx08Y,Rode Kruis Zwartewaterland,"Van Haersoltelaan 1B, 8061 EG Hasselt, Netherlands",52.5901812,6.1054339,Netherlands,+31 38 447 2560,http://www.rodekruis.nl/zwartewaterland,https://maps.google.com/?cid=14326919459620834549,Overijssel,Zwartewaterland
9,ChIJbQH16J0GyEcRxLZTGnbCel4,Rode Kruis Avereest,"Markt 23, 7701 GW Dedemsvaart, Netherlands",52.6002461,6.456684,Netherlands,+31 523 613 192,http://www.rodekruis.nl/,https://maps.google.com/?cid=6807967599227549380,Overijssel,Hardenberg
11,ChIJy5vjxHDgt0cRekCAX6oj4DU,Rode Kruis Sleen en Omstreken,"Zetveld 39, 7848 CX Schoonoord, Netherlands",52.8480175,6.7498599,Netherlands,+31 591 381 769,http://www.rodekruis.nl/,https://maps.google.com/?cid=3882142093447020666,Drenthe,Coevorden
12,ChIJ1ZpGgGMRyEcRqpnKD5dOBvY,Het Nederlandse Rode Kruis,"Esweg 90, 7963 CK Ruinen, Netherlands",52.7601114,6.3632791,Netherlands,+31 522 442 790,https://www.rodekruis.nl/,https://maps.google.com/?cid=17727943393902500266,Drenthe,De Wolden
15,ChIJxUWP85h4yEcRxMjzXbuTugg,Rode Kruis Kampen/IJsselmuiden,"Wilhelminalaan 20, 8262 DE Kampen, Netherlands",52.5635705,5.9032672,Netherlands,+31 38 853 8178,http://www.rodekruiskampen.nl/,https://maps.google.com/?cid=628977530916030660,Overijssel,Kampen
17,ChIJlz7sO1UfyEcRsTHHW5PNkTA,Rode Kruis Midden-Drenthe,"Weglangen 6, 9431 HK Westerbork, Netherlands",52.8607638,6.6033652,Netherlands,+31 593 331 706,http://www.rodekruis.nl/,https://maps.google.com/?cid=3499804418227253681,Drenthe,Midden-Drenthe
1,ChIJ3238MhxsyEcRNV0Yxafr_fY,Rode Kruis Kop van Overijssel,"Heetveld 3, 8326 BG Sint Jansklooster, Netherlands",52.6661018,6.0122073,Netherlands,+31 6 53971369,unknown,https://maps.google.com/?cid=17797640408236842293,Overijssel,Steenwijkerland
2,ChIJ0Uoyqh_Rx0cRBElXl_sU7d8,Rode Kruis Elburg en Oldebroek,"Van Sytzamalaan 3BG, 8096 AR Oldebroek, Netherlands",52.4465082,5.9003321,Netherlands,+31 70 445 5666,http://www.nrkeo.nl/,https://maps.google.com/?cid=16135576110746781956,Gelderland,Oldebroek
4,ChIJ22okPZpyyEcRH5IQfLggEqU,Red Cross Meppel-Nijeveen Department,"Vledderstraat 3F, 7941 LC Meppel, Netherlands",52.697814,6.1942431,Netherlands,+31 6 40282005,unknown,https://maps.google.com/?cid=11894605542566433311,Drenthe,Meppel
7,ChIJNeFP4sxsyEcRX0Iw8sfug7Y,Rode Kruis Westerveld,"Dorpsstraat 4, 7971 CR Havelte, Netherlands",52.7664218,6.245226100000001,Netherlands,+31 521 340 460,unknown,https://maps.google.com/?cid=13151617879381131871,Drenthe,Westerveld
8,ChIJvR4DG7fat0cRCtHMCDpOsQk,Rode Kruis Zuidoost-Groningen,"Burgemeester van Sevenhovenstraat 47, 9503 CD Stadskanaal, Netherlands",52.9866429,6.946719099999999,Netherlands,unknown,http://www.rodekruis.nl/,https://maps.google.com/?cid=698425428381847818,Groningen,Stadskanaal
9,ChIJdbnV75iEyEcRKf4kd5GjrYU,Rode Kruis Urk,"Wijk 8 2, 8321 TG Urk, Netherlands",52.6638359,5.5983459,Netherlands,+31 527 682 895,https://www.rodekruis.nl/urk/nieuwsbericht/vluchtelingen-myanmar-uit-wanhoop-naar-overstroomd-gebied/website-5/,https://maps.google.com/?cid=9632535023179857449,Flevoland,Urk
10,ChIJpV-tlQvYt0cRmw3OlQCkPys,Rode Kruis Gieten/Gasselte,"Helmkruid 5, 9461 LL Gieten, Netherlands",52.9983932,6.772721,Netherlands,+31 6 50215131,http://www.rodekruis.nl/,https://maps.google.com/?cid=3116389789583936923,Drenthe,Aa en Hunze
12,ChIJreLNteIrxkcRQGBRsu0tMkU,Het Nederlandse Rode Kruis - Afdeling Dronten,"De Gouwe 50, 8253 PA Dronten, Netherlands",52.5396266,5.7012338,Netherlands,unknown,unknown,https://maps.google.com/?cid=4986098236374736960,Flevoland,Dronten
13,ChIJC4nM4yclyEcRahmRSg6TSVA,Rode Kruis Assen-Vries,"Delft 73, 9406 GD Assen, Netherlands",52.9963734,6.5371329,Netherlands,+31 592 351 191,http://www.rodekruis.nl/assen-vries,https://maps.google.com/?cid=5785316885923961194,Drenthe,Assen
14,ChIJbxDEiiL3yEcRDz9qZxf76nE,Het Nederlandse Rode Kruis,"Tichtset 1, 8493 RC Terherne, Netherlands",53.0428468,5.7821761,Netherlands,+31 566 689 478,https://www.rodekruis.nl/,https://maps.google.com/?cid=8208649348773986063,Friesland,De Friese Meren
3,ChIJx9eJO-rut0cRXpm_uqrFxrc,Rode Kruis Klazienaveen,"Dordsedijk 7, 7891 NJ Klazienaveen, Netherlands",52.7230465,6.9857339,Netherlands,+31 591 314 233,http://www.rodekruis.nl/?cid=onlineadvertising&utm_source=google&utm_medium=places&utm_campaign=google_places&utm_content=Klazienaveen,https://maps.google.com/?cid=13242489091397753182,Drenthe,Emmen
19,ChIJjfLLx67pt0cR71pjm5j_wio,Rode Kruis Emmer-Compascuum/Roswinkel,"Veenroede 21, 7881 XM Emmer-Compascuum, Netherlands",52.8035293,6.9876196,Netherlands,+31 591 351 822,http://www.rodekruis.nl/?cid=onlineadvertising&utm_source=google&utm_medium=places&utm_campaign=google_places&utm_content=emmer,https://maps.google.com/?cid=3081306125981932271,Drenthe,Emmen
6,ChIJMzFEBT_lt0cRyW4nFBw8trk,Rode Kruis Schoonebeek,"Heemskerkstraat 30, 7887 AC Erica, Netherlands",52.711444,6.9249131,Netherlands,unknown,http://www.rodekruis.nl,https://maps.google.com/?cid=13381949434072886985,Drenthe,Emmen
2,ChIJZ5WUCazWt0cRTMDDpabSRYQ,Rode Kruis De Oude Veenkoloniën,"Schippersstraat 30 A, 9641 HV Veendam, Netherlands",53.0999231,6.879086500000001,Netherlands,+31 50 575 1999,http://www.rodekruis.nl/groningen,https://maps.google.com/?cid=9531255799586996300,Groningen,Veendam
4,ChIJ9eBZvd8otkcR1rRsjsI9R-U,Rode Kruis Delfzijl e.o.,"Hogelandsterweg 1A, 9934 RM Delfzijl, Netherlands",53.3218286,6.9146955,Netherlands,+31 596 612 755,http://www.rodekruis.nl/,https://maps.google.com/?cid=16521241663854392534,Groningen,Delfzijl
7,ChIJffR-TcPLt0cR9xWWslabONs,Het Nederlandse Rode Kruis,"Hoofdweg 28, 9695 AK Bellingwolde, Netherlands",53.1009368,7.1458942,Netherlands,+31 597 531 251,https://www.rodekruis.nl/,https://maps.google.com/?cid=15796546489667687927,Groningen,Westerwolde
9,ChIJo5v2ezPNyUcRv1luDsnN59o,Rode Kruis Groningen en Haren,"Atoomweg 2B, 9743 AK Groningen, Netherlands",53.2136769,6.5391622,Netherlands,+31 50 312 2445,http://www.rodekruis.nl/groningen-haren,https://maps.google.com/?cid=15773802483302685119,Groningen,Groningen
11,ChIJAz1cBo4myEcR3hBo9Oj-5Bo,Het Nederlandse Rode Kruis,"Reeakker 7, 9451 HK Rolde, Netherlands",52.9788984,6.6512882,Netherlands,+31 592 375 561,https://www.rodekruis.nl/,https://maps.google.com/?cid=1937954016162484446,Drenthe,Aa en Hunze
13,ChIJjwpjXM4-yEcRc8wHbN--2YU,Het Nederlandse Rode Kruis,"Boereveen 3, 8426 JK Appelscha, Netherlands",52.95482029999999,6.362861199999999,Netherlands,+31 516 433 645,https://www.rodekruis.nl/,https://maps.google.com/?cid=9644949943790062707,Friesland,Ooststellingwerf
17,ChIJizvigYcmyEcRo3bgBCswbZg,Rode Kruis Rolde,"Plein 15, 9451 BW Rolde, Netherlands",52.9873786,6.644508999999999,Netherlands,+31 6 20456676,http://www.rodekruis.nl/,https://maps.google.com/?cid=10983488027550054051,Drenthe,Aa en Hunze
19,ChIJkdT1JhE0yEcR0wMSU-Bc6VQ,Het Nederlandse Rode Kruis,"Goudenregenstraat 18, 9301 NG Roden, Netherlands",53.1448203,6.426368999999999,Netherlands,+31 50 501 7588,https://www.rodekruis.nl/,https://maps.google.com/?cid=6118523687295648723,Drenthe,Noordenveld
0,ChIJbSkWdYUxz0cRBIkoMj2lBhk,Rode Kruis Texel,"Ankerstraat 24, 1794 BJ Oosterend, Netherlands",53.0847202,4.8772802,Netherlands,+31 222 318 224,http://www.rodekruis.nl/,https://maps.google.com/?cid=1803310383061567748,Noord-Holland,Texel
11,ChIJ-77Gfq4lyUcRAt5IKlLowkc,Rode Kruis Terschelling,"Lies 1, 8895 KP Lies, Netherlands",53.3934682,5.3223023,Netherlands,+31 517 532 260,http://www.rodekruis.nl/,https://maps.google.com/?cid=5170950761769131522,Friesland,Terschelling
12,ChIJGUZg79zdyEcR-sWuMwr1MTc,Rode Kruis Harlingen e.o.,"Edisonstraat 32C, 8801 PN Franeker, Netherlands",53.1827368,5.5111629,Netherlands,+31 58 212 4408,http://www.rodekruis.nl/afdeling/fryslan,https://maps.google.com/?cid=3977229370110428666,Friesland,Franekeradeel
14,ChIJpRwLv8XxyEcRAXMsQhBsWEQ,Rode Kruis Súdwest-Fryslân,"Selfhelpweg 2, 8607 AB Sneek, Netherlands",53.02805129999999,5.6617276,Netherlands,+31 515 531 424,https://www.rodekruis.nl/fryslan/,https://maps.google.com/?cid=4924805009615123201,Friesland,Súdwest Fryslân
1,ChIJjaaJAjX0yEcRXC9cH8GXcAw,Rode Kruis De Fryske Marren,"Vegelinsweg 6B, 8501 BA Joure, Netherlands",52.9718256,5.7937977,Netherlands,+31 513 417 315,unknown,https://maps.google.com/?cid=896383181557346140,Friesland,De Friese Meren
4,ChIJLfoCBiL3yEcRV8sw-h6ZzAQ,Rode Kruis Utingeradeel,"Buorren 70, 8493 LH Terherne, Netherlands",53.0406162,5.7829498,Netherlands,+31 566 689 631,http://www.rodekruis.nl/,https://maps.google.com/?cid=345819629726255959,Friesland,De Friese Meren
