;name_level1;name_level2;name_level3;pcode_level1;pcode_level2;pcode_level3
1137;Nyandarua;Kipipiri;Geta;KE018;KE018090;KE0180900451
1138;Nyandarua;Kipipiri;Githioro;KE018;KE018090;KE0180900452
1139;Nyandarua;Ol Kalou;Karau;KE018;KE018091;KE0180910453
1140;Nyandarua;Ol Kalou;Kanjuiri Ridge;KE018;KE018091;KE0180910454
1141;Nyandarua;Ol Kalou;Mirangine;KE018;KE018091;KE0180910455
1142;Nyandarua;Ol Kalou;Kiambaga;KE018;KE018091;KE0180910456
1143;Nyandarua;Ol Kalou;Rurii;KE018;KE018091;KE0180910457
1144;Nyandarua;Ol Jorok;Gathanji;KE018;KE018092;KE0180920458
1145;Nyandarua;Ol Jorok;Gatimu;KE018;KE018092;KE0180920459
1146;Nyandarua;Ol Jorok;Weru;KE018;KE018092;KE0180920460
1147;Nyandarua;Ol Jorok;Charagita;KE018;KE018092;KE0180920461
1148;Nyandarua;Ndaragwa;Leshau/Pondo;KE018;KE018093;KE0180930462
1149;Nyandarua;Ndaragwa;Kiriita;KE018;KE018093;KE0180930463
1150;Nyandarua;Ndaragwa;Central;KE018;KE018093;KE0180930464
1151;Nyandarua;Ndaragwa;Shamata;KE018;KE018093;KE0180930465
1152;Nyeri;Tetu;Dedan Kimathi;KE019;KE019094;KE0190940466
1153;Nyeri;Tetu;Wamagana;KE019;KE019094;KE0190940467
1154;Vihiga;Sabatia;Wodanga;KE038;KE038212;KE0382121059
1155;Nyeri;Tetu;Aguthi-Gaaki;KE019;KE019094;KE0190940468
1156;Nyeri;Kieni;Mweiga;KE019;KE019095;KE0190950469
1157;Nyeri;Kieni;Naromoru/Kiamathanga;KE019;KE019095;KE0190950470
1158;Nyeri;Kieni;Mwiyogo/Endarasha;KE019;KE019095;KE0190950471
1159;Nyeri;Kieni;Mugunda;KE019;KE019095;KE0190950472
1160;Nyeri;Kieni;Gatarakwa;KE019;KE019095;KE0190950473
1161;Nyeri;Kieni;Thiegu River;KE019;KE019095;KE0190950474
1162;Nyeri;Kieni;Kabaru;KE019;KE019095;KE0190950475
1163;Nyeri;Kieni;Gakawa;KE019;KE019095;KE0190950476
1164;Nyeri;Mathira;Ruguru;KE019;KE019096;KE0190960477
1165;Nyeri;Mathira;Magutu;KE019;KE019096;KE0190960478
1166;Nyeri;Mathira;Iria-Ini;KE019;KE019096;KE0190960479
1167;Nyeri;Mathira;Konyu;KE019;KE019096;KE0190960480
1168;Nyeri;Mathira;Kirimukuyu;KE019;KE019096;KE0190960481
1169;Nyeri;Mathira;Karatina Town;KE019;KE019096;KE0190960482
1170;Siaya;Alego Usonga;South East Alego;KE041;KE041234;KE0412341168
1171;Vihiga;Sabatia;Busali;KE038;KE038212;KE0382121060
1172;Nyeri;Othaya;Mahiga;KE019;KE019097;KE0190970483
1173;Nyeri;Othaya;Iria-Ini;KE019;KE019097;KE0190970484
1174;Nyeri;Othaya;Chinga;KE019;KE019097;KE0190970485
1175;Nyeri;Othaya;Karima;KE019;KE019097;KE0190970486
1176;Nyeri;Mukurweni;Gikondi;KE019;KE019098;KE0190980487
1177;Nyeri;Mukurweni;Rugi;KE019;KE019098;KE0190980488
1178;Nyeri;Mukurweni;Mukurwe-Ini East;KE019;KE019098;KE0190980489
1179;Nyeri;Mukurweni;Mukurwe-Ini Central;KE019;KE019098;KE0190980490
1180;Nyeri;Nyeri Town;Kiganjo/Mathari;KE019;KE019099;KE0190990491
1181;Nyeri;Nyeri Town;Rware;KE019;KE019099;KE0190990492
1182;Nyeri;Nyeri Town;Gatitu/Muruguru;KE019;KE019099;KE0190990493
1183;Nyeri;Nyeri Town;Ruring'u;KE019;KE019099;KE0190990494
1184;Nyeri;Nyeri Town;Kamakwa/Mukaro;KE019;KE019099;KE0190990495
1185;Samburu;Samburu West;Lodokejek;KE025;KE025133;KE0251330661
1186;Samburu;Samburu West;Suguta Marmar;KE025;KE025133;KE0251330662
1187;Samburu;Samburu West;Maralal;KE025;KE025133;KE0251330663
1188;Samburu;Samburu West;Loosuk;KE025;KE025133;KE0251330664
1189;Samburu;Samburu West;Porro;KE025;KE025133;KE0251330665
1190;Samburu;Samburu North;El Barta;KE025;KE025134;KE0251340666
1191;Samburu;Samburu North;Nachola;KE025;KE025134;KE0251340667
1192;Samburu;Samburu North;Ndoto;KE025;KE025134;KE0251340668
1193;Samburu;Samburu North;Nyiro;KE025;KE025134;KE0251340669
1194;Samburu;Samburu North;Angata Nanyukie;KE025;KE025134;KE0251340670
1195;Samburu;Samburu North;Baawa;KE025;KE025134;KE0251340671
1196;Samburu;Samburu East;Waso;KE025;KE025135;KE0251350672
1197;Samburu;Samburu East;Wamba West;KE025;KE025135;KE0251350673
1198;Samburu;Samburu East;Wamba East;KE025;KE025135;KE0251350674
1199;Samburu;Samburu East;Wamba North;KE025;KE025135;KE0251350675
1200;Siaya;Ugenya;West Ugenya;KE041;KE041232;KE0412321156
1201;Siaya;Ugenya;Ukwala;KE041;KE041232;KE0412321157
1202;Siaya;Ugenya;North Ugenya;KE041;KE041232;KE0412321158
1203;Siaya;Ugenya;East Ugenya;KE041;KE041232;KE0412321159
1204;Siaya;Ugunja;Sidindi;KE041;KE041233;KE0412331160
1205;Siaya;Ugunja;Sigomere;KE041;KE041233;KE0412331161
1206;Siaya;Ugunja;Ugunja;KE041;KE041233;KE0412331162
1207;Siaya;Alego Usonga;Usonga;KE041;KE041234;KE0412341163
1208;Siaya;Alego Usonga;West Alego;KE041;KE041234;KE0412341164
1209;Siaya;Alego Usonga;Central Alego;KE041;KE041234;KE0412341165
1210;Siaya;Alego Usonga;Siaya Township;KE041;KE041234;KE0412341166
1211;Siaya;Alego Usonga;North Alego;KE041;KE041234;KE0412341167
1212;Siaya;Gem;North Gem;KE041;KE041235;KE0412351169
1213;Siaya;Gem;West Gem;KE041;KE041235;KE0412351170
1214;Siaya;Gem;Central Gem;KE041;KE041235;KE0412351171
1215;Siaya;Gem;Yala Township;KE041;KE041235;KE0412351172
1216;Siaya;Gem;East Gem;KE041;KE041235;KE0412351173
1217;Siaya;Gem;South Gem;KE041;KE041235;KE0412351174
1218;Siaya;Bondo;West Yimbo;KE041;KE041236;KE0412361175
1219;Siaya;Bondo;Central Sakwa;KE041;KE041236;KE0412361176
1220;Siaya;Bondo;South Sakwa;KE041;KE041236;KE0412361177
1221;Siaya;Bondo;Yimbo East;KE041;KE041236;KE0412361178
1222;Siaya;Bondo;West Sakwa;KE041;KE041236;KE0412361179
1223;Siaya;Bondo;North Sakwa;KE041;KE041236;KE0412361180
1224;Siaya;Rarieda;East Asembo;KE041;KE041237;KE0412371181
1225;Siaya;Rarieda;West Asembo;KE041;KE041237;KE0412371182
1226;Siaya;Rarieda;North Uyoma;KE041;KE041237;KE0412371183
1227;Siaya;Rarieda;South Uyoma;KE041;KE041237;KE0412371184
1228;Siaya;Rarieda;West Uyoma;KE041;KE041237;KE0412371185
1229;Taita Taveta;Taveta;Chala;KE006;KE006023;KE0060230111
1230;Taita Taveta;Taveta;Mahoo;KE006;KE006023;KE0060230112
1231;Taita Taveta;Taveta;Bomani;KE006;KE006023;KE0060230113
1232;Taita Taveta;Taveta;Mboghoni;KE006;KE006023;KE0060230114
1233;Taita Taveta;Voi;Ngolia;KE006;KE006026;KE0060260130
1234;Taita Taveta;Taveta;Mata;KE006;KE006023;KE0060230115
1235;Taita Taveta;Wundanyi;Wundanyi/Mbale;KE006;KE006024;KE0060240116
1236;Taita Taveta;Wundanyi;Werugha;KE006;KE006024;KE0060240117
1237;Taita Taveta;Wundanyi;Wumigu/Kishushe;KE006;KE006024;KE0060240118
1238;Taita Taveta;Wundanyi;Mwanda/Mgange;KE006;KE006024;KE0060240119
1239;Taita Taveta;Mwatate;Ronge;KE006;KE006025;KE0060250120
1240;Taita Taveta;Mwatate;Mwatate;KE006;KE006025;KE0060250121
1241;Taita Taveta;Mwatate;Bura;KE006;KE006025;KE0060250122
1242;Taita Taveta;Mwatate;Chawia;KE006;KE006025;KE0060250123
1243;Taita Taveta;Mwatate;Wusi/Kishamba;KE006;KE006025;KE0060250124
1244;Taita Taveta;Voi;Mbololo;KE006;KE006026;KE0060260125
1245;Taita Taveta;Voi;Sagala;KE006;KE006026;KE0060260126
1246;Taita Taveta;Voi;Kaloleni;KE006;KE006026;KE0060260127
1247;Taita Taveta;Voi;Maungu;KE006;KE006026;KE0060260128
1248;Taita Taveta;Voi;Kasigau;KE006;KE006026;KE0060260129
1249;Trans Nzoia;Kiminini;Sikhendu;KE026;KE026139;KE0261390692
1250;Tana River;Garsen;Kipini East;KE004;KE004018;KE0040180086
1251;Tana River;Garsen;Garsen South;KE004;KE004018;KE0040180087
1252;Tana River;Garsen;Kipini West;KE004;KE004018;KE0040180088
1253;Tana River;Garsen;Garsen Central;KE004;KE004018;KE0040180089
1254;Tana River;Garsen;Garsen West;KE004;KE004018;KE0040180090
1255;Tana River;Garsen;Garsen North;KE004;KE004018;KE0040180091
1256;Tana River;Galole;Kinakomba;KE004;KE004019;KE0040190092
1257;Tana River;Galole;Mikinduni;KE004;KE004019;KE0040190093
1258;Tana River;Galole;Chewani;KE004;KE004019;KE0040190094
1259;Tana River;Galole;Wayu;KE004;KE004019;KE0040190095
1260;Tana River;Bura;Chewele;KE004;KE004020;KE0040200096
1261;Tana River;Bura;Hirimani;KE004;KE004020;KE0040200097
1262;Tana River;Bura;Bangale;KE004;KE004020;KE0040200098
1263;Tana River;Bura;Sala;KE004;KE004020;KE0040200099
1264;Tana River;Bura;Madogo;KE004;KE004020;KE0040200100
1265;Tharaka-Nithi;Nithi;Mitheru;KE013;KE013060;KE0130600296
1266;Tharaka-Nithi;Nithi;Muthambi;KE013;KE013060;KE0130600297
1267;Tharaka-Nithi;Nithi;Mwimbi;KE013;KE013060;KE0130600298
1268;Tharaka-Nithi;Nithi;Ganga;KE013;KE013060;KE0130600299
1269;Tharaka-Nithi;Nithi;Chogoria;KE013;KE013060;KE0130600300
1270;Tharaka-Nithi;Maara;Mariani;KE013;KE013061;KE0130610301
1271;Tharaka-Nithi;Maara;Karingani;KE013;KE013061;KE0130610302
1272;Tharaka-Nithi;Maara;Magumoni;KE013;KE013061;KE0130610303
1273;Tharaka-Nithi;Maara;Mugwe;KE013;KE013061;KE0130610304
1274;Tharaka-Nithi;Maara;Igambang'ombe;KE013;KE013061;KE0130610305
1275;Tharaka-Nithi;Tharaka;Gatunga;KE013;KE013062;KE0130620306
1276;Tharaka-Nithi;Tharaka;Mukothima;KE013;KE013062;KE0130620307
1277;Tharaka-Nithi;Tharaka;Nkondi;KE013;KE013062;KE0130620308
1278;Tharaka-Nithi;Tharaka;Chiakariga;KE013;KE013062;KE0130620309
1279;Tharaka-Nithi;Tharaka;Marimanti;KE013;KE013062;KE0130620310
1280;Trans Nzoia;Kwanza;Kapomboi;KE026;KE026136;KE0261360676
1281;Trans Nzoia;Kwanza;Kwanza;KE026;KE026136;KE0261360677
1282;Trans Nzoia;Kwanza;Keiyo;KE026;KE026136;KE0261360678
1283;Trans Nzoia;Kwanza;Bidii;KE026;KE026136;KE0261360679
1284;Trans Nzoia;Endebess;Chepchoina;KE026;KE026137;KE0261370680
1285;Trans Nzoia;Endebess;Endebes;KE026;KE026137;KE0261370681
1286;Trans Nzoia;Endebess;Matumbei;KE026;KE026137;KE0261370682
1287;Trans Nzoia;Saboti;Kinyoro;KE026;KE026138;KE0261380683
1288;Trans Nzoia;Saboti;Matisi;KE026;KE026138;KE0261380684
1289;Trans Nzoia;Saboti;Tuwani;KE026;KE026138;KE0261380685
1290;Trans Nzoia;Saboti;Saboti;KE026;KE026138;KE0261380686
1291;Trans Nzoia;Saboti;Machewa;KE026;KE026138;KE0261380687
1292;Trans Nzoia;Kiminini;Kiminini;KE026;KE026139;KE0261390688
1293;Trans Nzoia;Kiminini;Waitaluk;KE026;KE026139;KE0261390689
1294;Trans Nzoia;Kiminini;Sirende;KE026;KE026139;KE0261390690
1295;Trans Nzoia;Kiminini;Hospital;KE026;KE026139;KE0261390691
1296;Trans Nzoia;Kiminini;Nabiswa;KE026;KE026139;KE0261390693
1297;Trans Nzoia;Cherangany;Sinyerere;KE026;KE026140;KE0261400694
1298;Trans Nzoia;Cherangany;Makutano;KE026;KE026140;KE0261400695
1299;Trans Nzoia;Cherangany;Kaplamai;KE026;KE026140;KE0261400696
1300;Trans Nzoia;Cherangany;Motosiet;KE026;KE026140;KE0261400697
1301;Trans Nzoia;Cherangany;Cherangany/Suwerwa;KE026;KE026140;KE0261400698
1302;Trans Nzoia;Cherangany;Chepsiro/Kiptoror;KE026;KE026140;KE0261400699
1303;Trans Nzoia;Cherangany;Sitatunga;KE026;KE026140;KE0261400700
1304;Turkana;Turkana North;Kaeris;KE023;KE023123;KE0231230611
1305;Turkana;Turkana North;Lakezone;KE023;KE023123;KE0231230612
1306;Turkana;Turkana North;Lapur;KE023;KE023123;KE0231230613
1307;Turkana;Turkana West;Kalobeyei;KE023;KE023124;KE0231240621
1308;Turkana;Turkana North;Kaaleng/Kaikor;KE023;KE023123;KE0231230614
1309;Turkana;Turkana North;Kibish;KE023;KE023123;KE0231230615
1310;Turkana;Turkana North;Nakalale;KE023;KE023123;KE0231230616
1311;Turkana;Turkana West;Kakuma;KE023;KE023124;KE0231240617
1312;Turkana;Turkana West;Lopur;KE023;KE023124;KE0231240618
1313;Turkana;Turkana West;Letea;KE023;KE023124;KE0231240619
1314;Turkana;Turkana West;Songot;KE023;KE023124;KE0231240620
1315;Turkana;Turkana West;Lokichogio;KE023;KE023124;KE0231240622
1316;Turkana;Turkana West;Nanaam;KE023;KE023124;KE0231240623
1317;Turkana;Turkana Central;Kerio Delta;KE023;KE023125;KE0231250624
1318;Turkana;Turkana Central;Kangatotha;KE023;KE023125;KE0231250625
1319;Turkana;Turkana Central;Kalokol;KE023;KE023125;KE0231250626
1320;Turkana;Turkana Central;Lodwar Township;KE023;KE023125;KE0231250627
1321;Turkana;Turkana Central;Kanamkemer;KE023;KE023125;KE0231250628
1322;Turkana;Loima;Kotaruk/Lobei;KE023;KE023126;KE0231260629
1323;Turkana;Loima;Turkwel;KE023;KE023126;KE0231260630
1324;Uasin Gishu;Turbo;Kamagut;KE027;KE027142;KE0271420710
1325;Uasin Gishu;Turbo;Kiplombe;KE027;KE027142;KE0271420711
1326;Turkana;Loima;Loima;KE023;KE023126;KE0231260631
1327;Turkana;Loima;Lokiriama/Lorengippi;KE023;KE023126;KE0231260632
1328;Turkana;Turkana South;Kaputir;KE023;KE023127;KE0231270633
1329;Turkana;Turkana South;Katilu;KE023;KE023127;KE0231270634
1330;Turkana;Turkana South;Lobokat;KE023;KE023127;KE0231270635
1331;Turkana;Turkana South;Kalapata;KE023;KE023127;KE0231270636
1332;Turkana;Turkana South;Lokichar;KE023;KE023127;KE0231270637
1333;Uasin Gishu;Turbo;Kapsaos;KE027;KE027142;KE0271420712
1334;Uasin Gishu;Turbo;Huruma;KE027;KE027142;KE0271420713
1335;Uasin Gishu;Moiben;Tembelio;KE027;KE027143;KE0271430714
1336;Uasin Gishu;Moiben;Sergoit;KE027;KE027143;KE0271430715
1337;Turkana;Turkana East;Kapedo/Napeitom;KE023;KE023128;KE0231280638
1338;Turkana;Turkana East;Katilia;KE023;KE023128;KE0231280639
1339;Turkana;Turkana East;Lokori/Kochodin;KE023;KE023128;KE0231280640
1340;Uasin Gishu;Soy;Moi's Bridge;KE027;KE027141;KE0271410701
1341;Uasin Gishu;Soy;Kapkures;KE027;KE027141;KE0271410702
1342;Uasin Gishu;Soy;Ziwa;KE027;KE027141;KE0271410703
1343;Uasin Gishu;Soy;Segero/Barsombe;KE027;KE027141;KE0271410704
1344;Uasin Gishu;Soy;Kipsomba;KE027;KE027141;KE0271410705
1345;Uasin Gishu;Soy;Soy;KE027;KE027141;KE0271410706
1346;Uasin Gishu;Soy;Kuinet/Kapsuswa;KE027;KE027141;KE0271410707
1347;Uasin Gishu;Turbo;Ngenyilel;KE027;KE027142;KE0271420708
1348;Uasin Gishu;Turbo;Tapsagoi;KE027;KE027142;KE0271420709
1349;Uasin Gishu;Moiben;Karuna/Meibeki;KE027;KE027143;KE0271430716
1350;Uasin Gishu;Moiben;Moiben;KE027;KE027143;KE0271430717
1351;Uasin Gishu;Moiben;Kimumu;KE027;KE027143;KE0271430718
1352;Uasin Gishu;Ainabkoi;Kapsoya;KE027;KE027144;KE0271440719
1353;Uasin Gishu;Ainabkoi;Kaptagat;KE027;KE027144;KE0271440720
1354;Uasin Gishu;Ainabkoi;Ainabkoi/Olare;KE027;KE027144;KE0271440721
1355;Uasin Gishu;Kapseret;Simat/Kapseret;KE027;KE027145;KE0271450722
1356;Uasin Gishu;Kapseret;Kipkenyo;KE027;KE027145;KE0271450723
1357;Uasin Gishu;Kapseret;Ngeria;KE027;KE027145;KE0271450724
1358;Uasin Gishu;Kapseret;Megun;KE027;KE027145;KE0271450725
1359;Uasin Gishu;Kapseret;Langas;KE027;KE027145;KE0271450726
1360;Uasin Gishu;Kesses;Racecourse;KE027;KE027146;KE0271460727
1361;Uasin Gishu;Kesses;Cheptiret/Kipchamo;KE027;KE027146;KE0271460728
1362;Uasin Gishu;Kesses;Tulwet/Chiyat;KE027;KE027146;KE0271460729
1363;Uasin Gishu;Kesses;Tarakwa;KE027;KE027146;KE0271460730
1364;Vihiga;Vihiga;Lugaga/Wamuluma;KE038;KE038211;KE0382111051
1365;Vihiga;Vihiga;South Maragoli;KE038;KE038211;KE0382111052
1366;Vihiga;Vihiga;Central Maragoli;KE038;KE038211;KE0382111053
1367;Vihiga;Vihiga;Mungoma;KE038;KE038211;KE0382111054
1368;Vihiga;Sabatia;Lyaywa/Izava;KE038;KE038212;KE0382121055
1369;Vihiga;Sabatia;Sabatia West;KE038;KE038212;KE0382121056
1370;Vihiga;Sabatia;Chavakali;KE038;KE038212;KE0382121057
1371;Vihiga;Hamisi;Shiru;KE038;KE038213;KE0382131061
1372;Vihiga;Hamisi;Gisambai;KE038;KE038213;KE0382131062
1373;Vihiga;Hamisi;Shamakhokho;KE038;KE038213;KE0382131063
1374;Vihiga;Hamisi;Banja;KE038;KE038213;KE0382131064
1375;Vihiga;Hamisi;Muhudu;KE038;KE038213;KE0382131065
1376;Vihiga;Hamisi;Tambua;KE038;KE038213;KE0382131066
1377;Vihiga;Hamisi;Jepkoyai;KE038;KE038213;KE0382131067
1378;Vihiga;Luanda;Luanda Township;KE038;KE038214;KE0382141068
1379;Vihiga;Luanda;Wemilabi;KE038;KE038214;KE0382141069
1380;Vihiga;Luanda;Mwibona;KE038;KE038214;KE0382141070
1381;Vihiga;Luanda;Luanda South;KE038;KE038214;KE0382141071
1382;Vihiga;Luanda;Emabungo;KE038;KE038214;KE0382141072
1383;Vihiga;Emuhaya;North East Bunyore;KE038;KE038215;KE0382151073
1384;Vihiga;Emuhaya;Central Bunyore;KE038;KE038215;KE0382151074
1385;Vihiga;Emuhaya;West Bunyore;KE038;KE038215;KE0382151075
1386;Wajir;Wajir North;Gurar;KE008;KE008033;KE0080330161
1387;Wajir;Wajir North;Bute;KE008;KE008033;KE0080330162
1388;Wajir;Wajir North;Korondile;KE008;KE008033;KE0080330163
1389;Wajir;Wajir North;Malkagufu;KE008;KE008033;KE0080330164
1390;Wajir;Wajir West;Arbajahan;KE008;KE008036;KE0080360176
1391;Wajir;Wajir North;Batalu;KE008;KE008033;KE0080330165
1392;Wajir;Wajir North;Danaba;KE008;KE008033;KE0080330166
1393;Wajir;Wajir North;Godoma;KE008;KE008033;KE0080330167
1394;Wajir;Wajir East;Wagberi;KE008;KE008034;KE0080340168
1395;Wajir;Wajir East;Township;KE008;KE008034;KE0080340169
1396;Wajir;Wajir East;Barwaqo;KE008;KE008034;KE0080340170
1397;Wajir;Wajir East;Khorof/Harar;KE008;KE008034;KE0080340171
1398;Wajir;Tarbaj;Elben;KE008;KE008035;KE0080350172
1399;Wajir;Tarbaj;Sarman;KE008;KE008035;KE0080350173
1400;Wajir;Tarbaj;Tarbaj;KE008;KE008035;KE0080350174
1401;Wajir;Tarbaj;Wargadud;KE008;KE008035;KE0080350175
1402;Wajir;Wajir West;Hadado/Athibohol;KE008;KE008036;KE0080360177
1403;Wajir;Wajir West;Ademasajide;KE008;KE008036;KE0080360178
1404;Wajir;Wajir West;Ganyure;KE008;KE008036;KE0080360179
1405;Wajir;Wajir West;Wagalla;KE008;KE008036;KE0080360180
1406;Wajir;Eldas;Eldas;KE008;KE008037;KE0080370181
1407;Wajir;Eldas;Della;KE008;KE008037;KE0080370182
1408;Wajir;Eldas;Elnur/Tula Tula;KE008;KE008037;KE0080370183
1409;Wajir;Wajir South;Benane;KE008;KE008038;KE0080380184
1410;Wajir;Wajir South;Bur-Der;KE008;KE008038;KE0080380185
1411;West Pokot;Pokot South;Tapach;KE024;KE024132;KE0241320660
1412;Wajir;Wajir South;Dadaja Bulla;KE008;KE008038;KE0080380186
1413;Wajir;Wajir South;Habaswein;KE008;KE008038;KE0080380187
1414;Wajir;Wajir South;Lagboghol South;KE008;KE008038;KE0080380188
1415;Wajir;Wajir South;Ibrahim Ure;KE008;KE008038;KE0080380189
1416;Wajir;Wajir South;Diff;KE008;KE008038;KE0080380190
1417;West Pokot;Kapenguria;Riwo;KE024;KE024129;KE0241290641
1418;West Pokot;Kapenguria;Kapenguria;KE024;KE024129;KE0241290642
1419;West Pokot;Kapenguria;Mnangei;KE024;KE024129;KE0241290643
1420;West Pokot;Kapenguria;Siyoi;KE024;KE024129;KE0241290644
1421;West Pokot;Kapenguria;Endugh;KE024;KE024129;KE0241290645
1422;West Pokot;Kapenguria;Sook;KE024;KE024129;KE0241290646
1423;West Pokot;Sigor;Sekerr;KE024;KE024130;KE0241300647
1424;West Pokot;Sigor;Masool;KE024;KE024130;KE0241300648
1425;West Pokot;Sigor;Lomut;KE024;KE024130;KE0241300649
1426;West Pokot;Sigor;Wei Wei;KE024;KE024130;KE0241300650
1427;West Pokot;Kacheliba;Suam;KE024;KE024131;KE0241310651
1428;West Pokot;Kacheliba;Kodich;KE024;KE024131;KE0241310652
1429;West Pokot;Kacheliba;Kasei;KE024;KE024131;KE0241310653
1430;West Pokot;Kacheliba;Kapchok;KE024;KE024131;KE0241310654
1431;West Pokot;Kacheliba;Kiwawa;KE024;KE024131;KE0241310655
1432;West Pokot;Kacheliba;Alale;KE024;KE024131;KE0241310656
1433;West Pokot;Pokot South;Chepareria;KE024;KE024132;KE0241320657
1434;West Pokot;Pokot South;Batei;KE024;KE024132;KE0241320658
1435;West Pokot;Pokot South;Lelan;KE024;KE024132;KE0241320659
1436;Nakuru;Emurua Dikirr;;KE032;KE032178;
1437;Nakuru;Kilgoris;;KE032;KE032177;
1438;Nakuru;Narok West;;KE032;KE032182;
